Name,Source,Potentially spam,DA,AS,DR,UR,TF,CF,S RD,M RD,A RD,S BL,M BL,A BL,IP'S,SZ,Variance,Follow %,S (BL/RD),M (BL/RD),Age,Indexed,Drops,MT,English %,Expiry,Reason
listitforabuck.com,GoDaddy Auctions,,18.00,2.00,21.00,25.00,13.00,26.00,563.00,146.00,1915.00,13676.00,3231.00,16206.00,595.00,nan,19.00,72.61%,24.291296625222024,22.13013698630137,16.00,,,"Recreation/Pets: 12
Recreation/Food: 12
Arts: 11
Business/Industrial Goods and Services: 11
Regional/Europe: 11
Arts/Performing Arts: 10
Business: 9
News/Media Industry: 9
Home/Homeowners: 9
Recreation/Travel: 9",nan%,2025-05-01,Low Authority Score (AS<5).
justclickin.com,GoDaddy Auctions,Questionable Majestic topics: adult. High spam score (SZ: 21.0).,18.00,2.00,3.00,28.00,8.00,18.00,236.00,80.00,203.00,1176.00,247.00,2023.00,207.00,21.00,16.00,53.19%,4.983050847457627,3.0875,15.00,1.0,,"Regional/Europe: 8
Recreation/Travel: 8
Business/Energy: 8
Home/Family: 8
Business: 7
Adult/Regional: 7
Society/Organizations: 7
Adult/World: 7
Adult/Shopping: 6
Society/Religion and Spirituality: 3",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
dan330.com,GoDaddy Auctions,Questionable Majestic topics: adult.,22.00,2.00,9.00,6.00,9.00,18.00,185.00,80.00,236.00,1867.00,849.00,2033.00,177.00,20.00,20.00,98.77%,10.091891891891892,10.6125,6.00,0.0,,"Games/Online: 8
Regional/Europe: 8
Business/Energy: 8
Recreation/Travel: 8
Home/Family: 8
Business: 8
Society/Organizations: 7
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 5",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
the-armchair-adventurer.com,GoDaddy Auctions,,16.00,3.00,10.00,7.00,18.00,18.00,150.00,58.00,109.00,337.00,210.00,444.00,182.00,11.00,13.00,82.60%,2.2466666666666666,3.6206896551724137,10.00,0.0,,"Games/Conventions: 18
Games/Video Games/Roleplaying: 17
Games/Video Games/Shooter: 13",nan%,2025-05-01,Low Authority Score (AS<5).
watchlive1.com,GoDaddy Auctions,,19.00,2.00,14.00,34.00,13.00,17.00,148.00,62.00,128.00,21984.00,2491.00,6076.00,142.00,nan,17.00,67.95%,148.54054054054055,40.17741935483871,12.00,0.0,,Games/Video Games/Browser Based: 13,nan%,2025-05-01,Low Authority Score (AS<5).
react24seven.com,GoDaddy Auctions,Questionable Majestic topics: adult.,7.00,2.00,4.00,6.00,9.00,15.00,99.00,37.00,65.00,131.00,40.00,108.00,94.00,nan,5.00,67.18%,1.3232323232323233,1.0810810810810811,21.00,5.0,,"Society/Religion and Spirituality: 9
Home/Family: 8
Recreation/Travel: 8
Adult/Regional: 7
Business: 7
Adult/World: 7
Regional/Europe: 7
Adult/Shopping: 6
Business/Energy: 4
Games/Video Games/Roleplaying: 2",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
gomarketplace.net,GoDaddy Auctions,,8.00,2.00,0.00,0.00,13.00,16.00,113.00,38.00,68.00,153.00,41.00,77.00,81.00,nan,8.00,46.41%,1.3539823008849559,1.0789473684210527,13.00,1.0,,"Computers/Software/Graphics: 13
Computers/Internet: 13
Computers/Internet/Searching: 12
Society: 12
Society/People: 12
Computers/Internet/Web Design and Development: 12
Society/Philanthropy: 12
Society/Religion and Spirituality: 12
Society/Organizations: 12
Recreation/Autos: 11",nan%,2025-05-01,Low Authority Score (AS<5).
hysub.net,GoDaddy Auctions,,6.00,2.00,20.00,16.00,14.00,21.00,272.00,134.00,257.00,25991.00,5737.00,8234.00,337.00,nan,18.00,2.63%,95.55514705882354,42.8134328358209,7.00,,,"Computers/Internet/On the Web: 14
News: 12
Business/Human Resources: 12
Computers/Internet/E-mail: 12
Computers/Internet/Searching: 12
Business/Employment: 12
Computers/Hardware: 11
Business/Telecommunications: 11
Home/Family: 9
Arts/Entertainment: 9",nan%,2025-05-01,Low Authority Score (AS<5).
poppycoraleigh.com,GoDaddy Auctions,,19.00,4.00,20.00,21.00,21.00,31.00,242.00,157.00,291.00,3676.00,838.00,2291.00,339.00,nan,16.00,99.08%,15.190082644628099,5.337579617834395,5.00,,,"Recreation/Drugs: 21
Regional/Europe: 21
Science/Astronomy: 17
Health/Dentistry: 15
Arts/Animation: 14
Society/Religion and Spirituality: 14",nan%,2025-05-01,Low Authority Score (AS<5).
izattcpa.com,GoDaddy Auctions,,3.00,2.00,0.00,0.00,9.00,12.00,66.00,26.00,28.00,86.00,64.00,43.00,46.00,nan,3.00,48.84%,1.303030303030303,2.4615384615384617,14.00,46.0,,Society/Religion and Spirituality: 9,nan%,2025-05-01,Low Authority Score (AS<5).
barbbizarre.com,GoDaddy Auctions,Very new domain (Age: 0.0 years).,3.00,2.00,0.00,0.00,9.00,15.00,89.00,38.00,53.00,157.00,52.00,59.00,83.00,nan,3.00,45.86%,1.7640449438202248,1.368421052631579,0.00,0.0,,Society/Religion and Spirituality: 9,nan%,2025-05-01,Low Authority Score (AS<5). Extremely new domain (<3 months).
thebizofcoffee.com,GoDaddy Auctions,Questionable Majestic topics: adult. High spam score (SZ: 24.0).,8.00,2.00,2.00,14.00,8.00,17.00,108.00,52.00,31.00,199.00,88.00,91.00,104.00,24.00,6.00,36.00%,1.8425925925925926,1.6923076923076923,8.00,0.0,,"Regional/Europe: 8
Business/Energy: 8
Recreation/Travel: 8
Home/Family: 8
Business: 8
Society/Organizations: 7
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 7
Society/Religion and Spirituality: 6",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
blockonix.com,GoDaddy Auctions,High spam score (SZ: 28.0).,20.00,2.00,24.00,12.00,14.00,18.00,163.00,94.00,197.00,1217.00,406.00,1009.00,209.00,28.00,22.00,41.42%,7.466257668711656,4.319148936170213,7.00,,,Science/Social Sciences: 14,nan%,2025-05-01,Low Authority Score (AS<5).
channels-tv-live.com,GoDaddy Auctions,,25.00,3.00,12.00,44.00,16.00,22.00,993.00,252.00,3242.00,8490.00,881.00,47587.00,797.00,20.00,22.00,28.28%,8.549848942598187,3.496031746031746,4.00,,,"Arts/Performing Arts: 16
Science/Environment: 14
Society/Organizations: 14
Sports/Equestrian: 13
Computers/Software/Industry-Specific: 13
Computers/Programming/Languages: 13
Society/Military: 13
Computers/Software/Desktop Customization: 13
Regional/Middle East: 13
Recreation/Motorcycles: 13",nan%,2025-05-01,Low Authority Score (AS<5).
instantnoodlefilm.com,GoDaddy Auctions,,1.00,2.00,0.00,4.00,6.00,11.00,81.00,36.00,33.00,141.00,87.00,54.00,60.00,nan,2.00,29.79%,1.7407407407407407,2.4166666666666665,1.00,0.0,,Society/Religion and Spirituality: 6,nan%,2025-05-01,Low Authority Score (AS<5).
uk-racing-results.com,GoDaddy Auctions,Questionable Majestic topics: gambling.,14.00,2.00,7.00,0.00,17.00,22.00,155.00,394.00,145.00,731.00,617.00,654.00,147.00,nan,12.00,59.07%,4.716129032258064,1.5659898477157361,20.00,1.0,,"Society: 17
Games/Gambling: 15",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: gambling.
matteifamilyfoundation.com,GoDaddy Auctions,Questionable Majestic topics: adult.,11.00,2.00,0.00,0.00,8.00,16.00,168.00,58.00,163.00,559.00,109.00,425.00,183.00,nan,11.00,35.70%,3.3273809523809526,1.8793103448275863,15.00,0.0,,"Regional/Europe: 8
Business/Energy: 8
Recreation/Travel: 8
Home/Family: 8
Business: 8
Society/Organizations: 8
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 7
Games/Video Games/Roleplaying: 5",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
ideatoki.com,GoDaddy Auctions,Questionable Majestic topics: adult.,3.00,2.00,0.00,0.00,8.00,15.00,87.00,48.00,61.00,148.00,348.00,68.00,91.00,nan,3.00,47.30%,1.7011494252873562,7.25,14.00,0.0,,"Regional/Europe: 8
Recreation/Travel: 8
Business/Energy: 8
Home/Family: 8
Business: 7
Adult/Regional: 7
Society/Organizations: 7
Adult/World: 7
Adult/Shopping: 6
Games/Video Games/Roleplaying: 3",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
puttersandscoops.com,GoDaddy Auctions,,14.00,2.00,nan,nan,17.00,15.00,83.00,38.00,nan,130.00,143.00,nan,58.00,nan,14.00,58.02%,1.5662650602409638,3.763157894736842,nan,1.0,,Recreation/Travel: 17,nan%,2025-05-01,Low Authority Score (AS<5).
britishbabesuncovered.com,GoDaddy Auctions,Questionable Majestic topics: adult.,20.00,2.00,6.00,8.00,14.00,13.00,82.00,38.00,37.00,157.00,108.00,307.00,68.00,5.00,18.00,88.54%,1.9146341463414633,2.8421052631578947,17.00,0.0,,"Adult/Society: 14
Business/Real Estate: 11
Home/Family: 11",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
sylvanlearningproducts.com,GoDaddy Auctions,Questionable Majestic topics: adult.,10.00,2.00,16.00,14.00,8.00,15.00,141.00,53.00,74.00,258.00,87.00,136.00,124.00,nan,14.00,44.96%,1.8297872340425532,1.6415094339622642,10.00,0.0,,"Regional/Europe: 8
Business/Energy: 8
Recreation/Travel: 8
Home/Family: 8
Business: 8
Society/Organizations: 7
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 6
Games/Video Games/Roleplaying: 3",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
entertainmentetc.net,GoDaddy Auctions,,13.00,2.00,1.00,11.00,20.00,14.00,112.00,31.00,66.00,637.00,294.00,1579.00,110.00,nan,12.00,71.70%,5.6875,9.483870967741936,23.00,5.0,,"Business/Arts and Entertainment: 20
Arts/Music: 15",nan%,2025-05-01,Low Authority Score (AS<5).
computingatscale.com,GoDaddy Auctions,,16.00,4.00,12.00,16.00,15.00,16.00,162.00,89.00,89.00,1465.00,498.00,529.00,167.00,nan,12.00,73.49%,9.04320987654321,5.595505617977528,17.00,1.0,,"Society/Issues: 15
Society/Future: 13",nan%,2025-05-01,Low Authority Score (AS<5).
techndigital.com,GoDaddy Auctions,,13.00,2.00,nan,nan,13.00,17.00,106.00,46.00,nan,168.00,54.00,nan,109.00,nan,13.00,71.43%,1.5849056603773586,1.173913043478261,nan,,,"Home/Cooking: 12
Society/Organizations: 12
Society/Philanthropy: 12
Society: 12
Society/Religion and Spirituality: 11
Society/People: 11
Shopping/Home and Garden: 9
Society/Philosophy: 9
Recreation/Autos: 8
News/Media Industry: 8",nan%,2025-05-01,Low Authority Score (AS<5).
civicsed.com,GoDaddy Auctions,,1.00,2.00,2.00,0.00,9.00,13.00,90.00,42.00,43.00,181.00,90.00,66.00,63.00,nan,1.00,23.76%,2.011111111111111,2.142857142857143,13.00,0.0,,Society/Religion and Spirituality: 9,nan%,2025-05-01,Low Authority Score (AS<5).
plymouthwaterfront.com,GoDaddy Auctions,,22.00,3.00,21.00,1.00,19.00,17.00,154.00,57.00,130.00,482.00,103.00,560.00,176.00,7.00,19.00,46.07%,3.1298701298701297,1.8070175438596492,14.00,0.0,,"Arts/Music: 18
Recreation/Travel: 18
Business/Small Business: 13
Recreation/Food: 13",nan%,2025-05-01,Low Authority Score (AS<5).
alibarrel.com,GoDaddy Auctions,,9.00,2.00,5.00,0.00,26.00,13.00,78.00,28.00,33.00,196.00,70.00,96.00,78.00,nan,7.00,32.14%,2.5128205128205128,2.5,23.00,0.0,,Arts/Performing Arts: 26,nan%,2025-05-01,Low Authority Score (AS<5).
truth-na.com,GoDaddy Auctions,,21.00,3.00,18.00,13.00,12.00,15.00,309.00,96.00,558.00,1533.00,183.00,1711.00,318.00,nan,18.00,85.15%,4.961165048543689,1.90625,17.00,1.0,,Science/Organizations: 12,nan%,2025-05-01,Low Authority Score (AS<5).
backbettor.com,GoDaddy Auctions,,17.00,2.00,6.00,0.00,13.00,13.00,246.00,91.00,660.00,3468.00,367.00,5197.00,238.00,16.00,15.00,77.17%,14.097560975609756,4.032967032967033,14.00,0.0,,Arts/Music: 13,nan%,2025-05-01,Low Authority Score (AS<5).
welsh-american-bookstore.com,GoDaddy Auctions,Questionable Majestic topics: adult.,13.00,2.00,1.00,0.00,8.00,16.00,134.00,52.00,126.00,3159.00,108.00,9002.00,123.00,15.00,12.00,57.69%,23.574626865671643,2.076923076923077,11.00,0.0,,"Regional/Europe: 8
Business/Energy: 8
Recreation/Travel: 8
Home/Family: 8
Business: 8
Society/Organizations: 7
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 7
Society/Religion and Spirituality: 4",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
danielhumphreys.com,GoDaddy Auctions,,1.00,2.00,nan,nan,10.00,12.00,75.00,26.00,nan,99.00,63.00,nan,44.00,nan,2.00,38.00%,1.32,2.423076923076923,nan,1.0,,"Health/Mental Health: 9
Business/Textiles and Nonwovens: 8",nan%,2025-05-01,Low Authority Score (AS<5).
kmagz.com,GoDaddy Auctions,,15.00,2.00,12.00,10.00,13.00,5.00,264.00,31.00,380.00,1218.00,274.00,3111.00,195.00,nan,13.00,39.53%,4.613636363636363,8.838709677419354,21.00,,,"Regional/Europe: 12
Society/People: 12",nan%,2025-05-01,Low Authority Score (AS<5).
seoagencycompany.com,GoDaddy Auctions,,24.00,4.00,28.00,2.00,20.00,19.00,477.00,93.00,274.00,1553.00,321.00,2143.00,342.00,20.00,24.00,46.66%,3.2557651991614254,3.4516129032258065,5.00,,,"Computers/Internet: 20
Arts/Education: 19
Health: 17
Society/Law: 16
Business/Financial Services: 16
Computers/Internet/Web Design and Development: 16
Business/Construction and Maintenance: 15
Business/Real Estate: 15",nan%,2025-05-01,Low Authority Score (AS<5).
fortisfortunadiuvat.com,GoDaddy Auctions,Very new domain (Age: 0.0 years).,1.00,2.00,0.00,0.00,10.00,13.00,98.00,30.00,31.00,170.00,64.00,35.00,63.00,nan,2.00,26.63%,1.7346938775510203,2.1333333333333333,0.00,0.0,,"Health/Mental Health: 9
Business/Textiles and Nonwovens: 8",nan%,2025-05-01,Low Authority Score (AS<5). Extremely new domain (<3 months).
prettyforablackgirl.com,GoDaddy Auctions,,1.00,2.00,0.00,0.00,12.00,16.00,124.00,72.00,73.00,238.00,115.00,94.00,90.00,nan,2.00,32.91%,1.9193548387096775,1.5972222222222223,11.00,0.0,,"Society/Religion and Spirituality: 12
Regional/Europe: 8",nan%,2025-05-01,Low Authority Score (AS<5).
opcraft.net,GoDaddy Auctions,Questionable Majestic topics: adult. High spam score (SZ: 22.0).,18.00,4.00,15.00,0.00,8.00,17.00,134.00,50.00,133.00,302.00,123.00,800.00,119.00,22.00,14.00,75.83%,2.253731343283582,2.46,12.00,0.0,,"Regional/Europe: 8
Business/Energy: 8
Recreation/Travel: 8
Home/Family: 8
Business: 8
Society/Organizations: 7
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 6
Games/Video Games/Roleplaying: 4",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
t9mu.com,GoDaddy Auctions,,1.00,2.00,0.00,10.00,6.00,17.00,79.00,39.00,30.00,120.00,75.00,42.00,53.00,nan,2.00,34.17%,1.518987341772152,1.9230769230769231,20.00,1.0,,"Society/Religion and Spirituality: 6
Home/Gardening: 2",nan%,2025-05-01,Low Authority Score (AS<5).
sequinsandsass.com,GoDaddy Auctions,Questionable Majestic topics: adult.,11.00,2.00,2.00,8.00,8.00,19.00,241.00,69.00,159.00,674.00,226.00,378.00,263.00,nan,9.00,57.93%,2.796680497925311,3.2753623188405796,12.00,,,"Regional/Europe: 8
Business/Energy: 8
Recreation/Travel: 8
Home/Family: 8
Business: 8
Society/Organizations: 7
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 6
Games/Video Games/Roleplaying: 4",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
oregonbigfoothighway.com,GoDaddy Auctions,,15.00,3.00,3.00,0.00,14.00,13.00,80.00,26.00,32.00,452.00,58.00,44.00,87.00,12.00,12.00,13.00%,5.65,2.230769230769231,14.00,0.0,,Science/Anomalies and Alternative Science: 14,nan%,2025-05-01,Low Authority Score (AS<5).
wakecountyhouses.com,GoDaddy Auctions,,3.00,2.00,nan,nan,5.00,12.00,72.00,28.00,nan,95.00,64.00,nan,47.00,nan,3.00,43.16%,1.3194444444444444,2.2857142857142856,nan,0.0,,Society/Religion and Spirituality: 5,nan%,2025-05-01,Low Authority Score (AS<5).
legacy-kennels.com,GoDaddy Auctions,Questionable Majestic topics: adult.,19.00,2.00,0.00,0.00,8.00,16.00,117.00,49.00,113.00,895.00,54.00,311.00,325.00,nan,19.00,61.76%,7.64957264957265,1.1020408163265305,21.00,1.0,,"Regional/Europe: 8
Business/Energy: 8
Home/Family: 8
Recreation/Travel: 8
Business: 7
Adult/Regional: 7
Society/Organizations: 7
Adult/World: 7
Adult/Shopping: 7
Games/Video Games/Roleplaying: 2",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
dosug89.com,GoDaddy Auctions,,7.00,3.00,3.00,48.00,8.00,21.00,1226.00,111.00,3607.00,18423.00,1917.00,12525.00,1263.00,nan,4.00,53.44%,15.026916802610113,17.27027027027027,1.00,0.0,,Computers/Internet: 8,nan%,2025-05-01,Low Authority Score (AS<5).
image2output.com,GoDaddy Auctions,,24.00,2.00,4.00,25.00,28.00,17.00,211.00,736.00,129.00,1201.00,1721.00,1273.00,228.00,15.00,22.00,44.28%,5.691943127962086,2.338315217391304,16.00,2.0,,Business/Publishing and Printing: 28,nan%,2025-05-01,Low Authority Score (AS<5).
tattoo-designs-blog.com,GoDaddy Auctions,Questionable Majestic topics: adult.,26.00,2.00,10.00,28.00,8.00,18.00,238.00,100.00,442.00,1562.00,557.00,10632.00,149.00,nan,24.00,70.25%,6.563025210084033,5.57,15.00,1.0,,"Regional/Europe: 8
Business/Energy: 8
Home/Family: 8
Recreation/Travel: 8
Business: 7
Adult/Regional: 7
Society/Organizations: 7
Adult/World: 7
Adult/Shopping: 7
Games/Video Games/Roleplaying: 2",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
coche-moto.com,GoDaddy Auctions,Questionable Majestic topics: adult.,9.00,2.00,0.00,0.00,8.00,15.00,96.00,33.00,71.00,115.00,38.00,81.00,96.00,18.00,9.00,79.13%,1.1979166666666667,1.1515151515151516,4.00,,,"Regional/Europe: 8
Business/Energy: 8
Recreation/Travel: 8
Home/Family: 8
Business: 8
Society/Organizations: 7
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 6
Games/Video Games/Roleplaying: 4",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
organicatyourdoor.com,GoDaddy Auctions,,9.00,2.00,5.00,0.00,13.00,16.00,102.00,47.00,83.00,136.00,59.00,165.00,105.00,17.00,7.00,77.94%,1.3333333333333333,1.2553191489361701,14.00,0.0,,"Arts: 13
Arts/Literature: 12
Arts/Performing Arts: 12
Arts/Photography: 12
Recreation/Travel: 11",nan%,2025-05-01,Low Authority Score (AS<5).
biotechnav.com,GoDaddy Auctions,,22.00,2.00,2.00,5.00,31.00,18.00,117.00,63.00,105.00,236.00,91.00,301.00,127.00,nan,20.00,87.71%,2.017094017094017,1.4444444444444444,27.00,0.0,,Business/Biotechnology and Pharmaceuticals: 31,nan%,2025-05-01,Low Authority Score (AS<5).
cmmultstore.com,GoDaddy Auctions,,2.00,2.00,0.00,0.00,10.00,13.00,77.00,28.00,32.00,111.00,84.00,50.00,53.00,nan,2.00,49.55%,1.4415584415584415,3.0,3.00,0.0,,"Health/Mental Health: 9
Business/Textiles and Nonwovens: 8",nan%,2025-05-01,Low Authority Score (AS<5).
new7ob.com,GoDaddy Auctions,,29.00,3.00,10.00,4.00,31.00,25.00,349.00,130.00,339.00,15482.00,804.00,11201.00,334.00,3.00,26.00,47.35%,44.36103151862464,6.184615384615385,19.00,1.0,,Computers/Software/Directories: 31,nan%,2025-05-01,Low Authority Score (AS<5).
sandramarton.com,GoDaddy Auctions,Questionable Majestic topics: adult.,32.00,4.00,9.00,4.00,8.00,19.00,195.00,84.00,202.00,735.00,183.00,6870.00,192.00,nan,28.00,48.03%,3.769230769230769,2.1785714285714284,26.00,1.0,,"Regional/Europe: 8
Recreation/Travel: 8
Business/Energy: 8
Home/Family: 8
Business: 8
Society/Organizations: 7
Adult/Regional: 7
Adult/World: 7
Adult/Shopping: 7
Games/Video Games/Roleplaying: 5",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
bookfaerie.com,GoDaddy Auctions,,15.00,4.00,14.00,2.00,28.00,16.00,160.00,38.00,114.00,8912.00,174.00,61364.00,180.00,2.00,11.00,99.44%,55.7,4.578947368421052,23.00,1.0,,Shopping/Publications: 28,nan%,2025-05-01,Low Authority Score (AS<5).
dental-health-search.com,GoDaddy Auctions,,7.00,2.00,0.00,0.00,16.00,13.00,83.00,26.00,22.00,223.00,88.00,193.00,81.00,nan,7.00,72.65%,2.6867469879518073,3.3846153846153846,21.00,0.0,,"Computers/Software/Shareware: 16
Sports/Soccer: 14
Society/Organizations: 14
Sports/Organizations: 13
Sports/Running: 13
Recreation/Pets: 12",nan%,2025-05-01,Low Authority Score (AS<5).
sunchemist.com,GoDaddy Auctions,Questionable Majestic topics: adult.,16.00,3.00,13.00,8.00,11.00,15.00,139.00,30.00,139.00,943.00,74.00,1473.00,138.00,nan,13.00,70.84%,6.784172661870503,2.466666666666667,2.00,1.0,,"Adult/Computers: 9
Home/Do-It-Yourself: 9
Recreation: 9
Recreation/Outdoors: 8",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
candidcareercoaching.com,GoDaddy Auctions,,6.00,2.00,12.00,0.00,10.00,14.00,130.00,26.00,152.00,196.00,40.00,191.00,137.00,19.00,10.00,85.20%,1.5076923076923077,1.5384615384615385,2.00,,,"Health/Mental Health: 9
Business/Textiles and Nonwovens: 8",nan%,2025-05-01,Low Authority Score (AS<5).
saboresdavida.net,GoDaddy Auctions,,24.00,2.00,nan,nan,16.00,18.00,131.00,57.00,nan,554.00,2177.00,nan,107.00,nan,24.00,42.75%,4.229007633587786,38.19298245614035,nan,0.0,,Home/Cooking: 16,nan%,2025-05-01,Low Authority Score (AS<5).
wandamultiservices.com,GoDaddy Auctions,,1.00,2.00,0.00,7.00,5.00,12.00,81.00,28.00,33.00,104.00,80.00,46.00,54.00,nan,2.00,42.31%,1.2839506172839505,2.857142857142857,1.00,1.0,,Society/Religion and Spirituality: 5,nan%,2025-05-01,Low Authority Score (AS<5).
truebright.org,GoDaddy Auctions,Questionable Majestic topics: adult. High spam score (SZ: 24.0).,19.00,2.00,1.00,0.00,9.00,18.00,112.00,49.00,90.00,145.00,67.00,141.00,108.00,24.00,18.00,60.00%,1.2946428571428572,1.3673469387755102,18.00,1.0,,"Society/Politics: 9
Arts/Music: 8
Regional/Europe: 8
Home/Family: 8
Recreation/Travel: 8
Business/Energy: 8
Business: 7
Adult/Regional: 7
Society/Organizations: 7
Reference/Education: 7",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
technocaretricks.com,GoDaddy Auctions,Questionable Majestic topics: adult.,16.00,2.00,12.00,0.00,8.00,17.00,136.00,52.00,172.00,211.00,93.00,359.00,136.00,14.00,14.00,76.78%,1.5514705882352942,1.7884615384615385,8.00,,,"Regional/Europe: 8
Home/Family: 8
Recreation/Travel: 8
Business/Energy: 8
Business: 8
Adult/Regional: 8
Society/Organizations: 7
Adult/World: 7
Adult/Shopping: 7
Games/Video Games/Roleplaying: 4",nan%,2025-05-01,Low Authority Score (AS<5). Prohibited topics: adult.
